_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
086.3066159420724	+09.0821746302944	086.30660166373	0.3082	+09.08217384298	0.2818	3336093719497716736	0.2325	0.3448	-3.275	0.688	-0.183	0.655	0	4.7274e+02	1.8485e+00	19.0018	0.0042	1.2223e+02	1.4244e+01	20.1335	0.1265	5.6875e+02	8.4894e+00	17.8746	0.0162	2.2588							
086.2960253091411	+09.0839930902417	086.29603296108	0.1672	+09.08398168332	0.1501	3336093719497717504	-0.1020	0.2105	1.755	0.354	-2.649	0.350	0	1.0364e+03	2.0812e+00	18.1496	0.0022	2.9723e+02	1.5721e+01	19.1687	0.0574	1.1881e+03	3.1203e+01	17.0748	0.0285	2.0939							
086.3052098908796	+09.0923582308004	086.30521453928	0.4432	+09.09235947172	0.4088	3336093753857457792	0.9026	0.5870	1.066	1.009	0.288	1.162	0	3.3969e+02	2.1568e+00	19.3607	0.0069	5.1790e+01	1.2626e+01	21.0658	0.2647	4.4982e+02	1.9607e+01	18.1293	0.0473	2.9364							
086.3090414720880	+09.0660316759158	086.30904471644	0.4297	+09.06602368910	0.3952	3336093650778236288	1.1383	0.4904	0.744	1.081	-1.855	1.078	0	3.0577e+02	1.5738e+00	19.4749	0.0056	6.5756e+01	7.5080e+00	20.8065	0.1240	3.8821e+02	5.1661e+00	18.2893	0.0144	2.5173							
086.3079040503249	+09.0789576246655	086.30790482932	0.0483	+09.07894995982	0.0430	3336093650777861504	0.3029	0.0561	0.179	0.094	-1.780	0.084	0	2.0348e+05	8.6739e+01	12.4170	0.0005	4.6525e+04	2.9293e+02	13.6822	0.0068	2.3912e+05	3.8563e+02	11.3154	0.0018	2.3668	44.93	0.74	4007.75	1.6173	0.8410	25.04	145.733
086.3049126640202	+09.0697111895163	086.30491925987	0.0528	+09.06970203745	0.0480	3336093650778237952	0.1685	0.0614	1.513	0.110	-2.126	0.101	0	7.2887e+03	6.2547e+00	16.0317	0.0009	3.3769e+03	1.2461e+01	16.5301	0.0040	5.7140e+03	1.7882e+01	15.3696	0.0034	1.1605			4896.90				
086.3073885071531	+09.0843142489427	086.30738597148	0.2631	+09.08432986988	0.2422	3336093719497717376	1.2597	0.2992	-0.582	0.595	3.628	0.575	0	5.1076e+02	1.9189e+00	18.9178	0.0041	1.2329e+02	1.6142e+01	20.1240	0.1421	6.5436e+02	7.9933e+00	17.7224	0.0133	2.4017							
086.3087292246961	+09.0731459396692	086.30872645330	0.4488	+09.07315185193	0.4154	3336093655072779776	0.4697	0.5165	-0.636	1.133	1.373	1.171	0	2.5671e+02	1.3915e+00	19.6647	0.0059	4.9688e+01	7.4073e+00	21.1107	0.1619	3.4375e+02	1.0626e+01	18.4213	0.0336	2.6894							
086.2952722034387	+09.0845387644874	086.29528827141	0.2113	+09.08453717065	0.1905	3336093719498777600	0.9771	0.2534	3.685	0.466	-0.370	0.458	0	6.8148e+02	2.0859e+00	18.6047	0.0033	1.9839e+02	2.1676e+01	19.6076	0.1186	8.3773e+02	1.3012e+01	17.4542	0.0169	2.1535							
086.3256721767510	+09.0811174843286	086.32566709000	0.1815	+09.08109746188	0.1646	3336093685137996800	0.7507	0.1980	-1.167	0.405	-4.650	0.299	0	1.1450e+03	2.0084e+00	18.0413	0.0019	3.2544e+02	1.5473e+01	19.0702	0.0516	1.4037e+03	2.1589e+01	16.8937	0.0167	2.1765							
086.3038279002326	+09.0871255104833	086.30383195381	0.1373	+09.08712200165	0.1295	3336093723794647680	-0.1912	0.1787	0.930	0.291	-0.815	0.290	0	1.3899e+03	2.8392e+00	17.8309	0.0022	3.8501e+02	1.2999e+01	18.8877	0.0367	1.5832e+03	1.3991e+01	16.7631	0.0096	2.1246							
086.3328622039501	+09.0887819458693	086.33288197385	0.5867	+09.08878213169	0.5211	3336093788219975552	-0.0248	0.7106	4.534	1.648	0.043	1.473	0	2.0290e+02	1.3609e+00	19.9201	0.0073	5.6480e+01	6.9914e+00	20.9716	0.1344	3.2192e+02	1.1490e+01	18.4925	0.0388	2.4791							
086.3116986590652	+09.1040934027236	086.31170525084	0.7238	+09.10405942372	0.6723	3336093856936674432	0.2634	0.9537	1.512	1.954	-7.892	2.075	0	1.2960e+02	1.1975e+00	20.4069	0.0100	4.2181e+01	6.9175e+00	21.2886	0.1781	2.3925e+02	9.4841e+00	18.8148	0.0430	2.4738							
086.3302664440774	+09.0851248816530	086.33028160688	0.3749	+09.08512139812	0.3334	3336093788217223680	-0.3678	0.4464	3.478	1.044	-0.809	0.937	0	3.3723e+02	1.7588e+00	19.3685	0.0057	1.3712e+02	2.1080e+01	20.0086	0.1669	4.4782e+02	1.1352e+01	18.1342	0.0275	1.8745							
086.3397778168147	+09.0960078242863	086.33978522599	0.0966	+09.09599499858	0.0911	3336093826873858304	2.7038	0.1180	1.699	0.201	-2.979	0.157	0	1.3662e+04	2.8301e+01	15.3496	0.0022	2.3268e+03	2.3437e+01	16.9345	0.0109	1.8268e+04	9.9724e+01	14.1077	0.0059	2.8268			3971.32			0.75	0.125
086.2794166964279	+09.1020072226740	086.27940678113	0.4614	+09.10200510799	0.4197	3336093994376159360	0.3743	0.5404	-2.274	1.195	-0.491	1.212	0	2.4065e+02	1.5490e+00	19.7349	0.0070	8.3396e+01	1.4042e+01	20.5485	0.1828	3.0572e+02	7.2944e+00	18.5486	0.0259	1.9999							
086.2795997244198	+09.0898083436314	086.27960597271	0.2536	+09.08980234078	0.2291	3336093925656665472	0.4732	0.2794	1.433	0.578	-1.394	0.554	0	5.5349e+02	1.9593e+00	18.8306	0.0038	1.9069e+02	2.6522e+01	19.6506	0.1510	6.6799e+02	9.2985e+00	17.7000	0.0151	1.9506							
086.2885683354311	+09.0949288452323	086.28857347895	0.9016	+09.09493908489	0.8390	3336093925656150144	6.8776	0.9729	1.180	2.042	2.378	2.115	1	2.6057e+02	6.2018e+00	19.6486	0.0258	1.0567e+02	1.0753e+01	20.2915	0.1105	4.5251e+02	8.2638e+00	18.1229	0.0198	2.1686							
086.2844438382946	+09.0919563367624	086.28444175468	0.0840	+09.09195581302	0.0725	3336093925656668160	0.4892	0.0920	-0.478	0.176	-0.122	0.162	0	3.1910e+03	4.0031e+00	16.9285	0.0014	9.7755e+02	1.0038e+01	17.8760	0.0111	3.3903e+03	1.4622e+01	15.9363	0.0047	1.9397			3904.96	2.1400	1.0380		
086.2823564838375	+09.1006065062096	086.28235131802	0.2036	+09.10056940268	0.1808	3336093994376157696	0.8968	0.2306	-1.185	0.470	-8.618	0.448	0	6.7189e+02	1.9484e+00	18.6201	0.0031	1.7806e+02	6.5888e+00	19.7250	0.0402	8.1800e+02	9.1579e+00	17.4800	0.0122	2.2449							
086.2923351267668	+09.0990930096057	086.29234053319	0.7286	+09.09908694974	0.6579	3336093964311726336	1.9356	0.8919	1.240	1.899	-1.407	2.034	0	1.3272e+02	1.2287e+00	20.3811	0.0101	4.8614e+01	1.1439e+01	21.1345	0.2555	1.9868e+02	1.0724e+01	19.0165	0.0586	2.1180							
086.2850534089491	+09.1090170887533	086.28505659557	0.6502	+09.10899400504	0.5809	3336094028736430976	0.5325	0.8043	0.731	1.802	-5.361	1.859	0	1.3797e+02	1.2295e+00	20.3389	0.0097	6.5837e+01	1.4018e+01	20.8052	0.2312	2.1473e+02	9.1714e+00	18.9322	0.0464	1.8730							
086.2825494522241	+09.1033264920180	086.28255585418	0.9831	+09.10332295995	0.9192	3336093998670161664	1.5694	1.1530	1.468	2.422	-0.820	2.510	0	9.6090e+01	1.6303e+00	20.7317	0.0184	4.7764e+01	1.1153e+01	21.1536	0.2535	1.2703e+02	1.2153e+01	19.5021	0.1039	1.6515							
086.2822649696651	+09.0887255354127	086.28224266013	1.2010	+09.08875778719	1.1145	3336093929952494464	4.4202	1.2495	-5.117	2.656	7.491	2.748	0	1.1563e+02	2.0206e+00	20.5307	0.0190	6.5624e+01	9.2939e+00	20.8087	0.1538	2.1232e+02	1.3860e+01	18.9444	0.0709	1.8643							
086.2841758439571	+09.0964802655851	086.28418645928	0.1253	+09.09647100236	0.1067	3336093925656676096	0.2176	0.1165	2.434	0.276	-2.151	0.243	0	2.0417e+03	3.3335e+00	17.4134	0.0018	7.0673e+02	1.6036e+01	18.2283	0.0246	2.0217e+03	1.5300e+01	16.4976	0.0082	1.7306							
086.2785656621554	+09.1008376587630	086.27866726093	0.2220	+09.10074835739	0.1948	3336093998672555648	2.1992	0.2451	23.300	0.486	-20.741	0.451	0	8.2170e+02	2.2182e+00	18.4016	0.0029	1.3890e+02	9.1455e+00	19.9946	0.0715	1.1410e+03	1.0429e+01	17.1187	0.0099	2.8759							
086.2829853900647	+09.1005676648935	086.28300634922	1.1594	+09.10054484656	1.0740	3336093998671971456	-1.9866	1.4163	4.807	3.826	-5.300	3.466	0	9.5244e+01	1.2891e+00	20.7413	0.0147																
086.2835897962694	+09.1058356064455	086.28358665302	0.5072	+09.10573987735	0.4606	3336094033029899264	1.3429	0.5828	-0.721	1.283	-22.234	1.322	0	2.4695e+02	1.4745e+00	19.7068	0.0065	7.0371e+01	1.2355e+01	20.7329	0.1906	3.9080e+02	8.7742e+00	18.2820	0.0244	2.4509							
086.2754131371819	+09.1098815095517	086.27541313718	2.2342	+09.10988150955	2.1070	3336093994376692480							0	9.2423e+01	1.7090e+00	20.7739	0.0201	5.1215e+01	4.8326e+00	21.0779	0.1024	1.6418e+02	1.0301e+01	19.2236	0.0681	1.8543							
086.2790765929259	+09.1108957452634	086.27900651662	0.5134	+09.11087596858	0.4792	3336094028736399488	5.8773	0.5734	-16.070	1.312	-4.593	1.334	0	2.3420e+02	1.6449e+00	19.7644	0.0076	5.6212e+01	1.3758e+01	20.9768	0.2657	4.3025e+02	8.3579e+00	18.1776	0.0211	2.7992							
086.2800959757867	+09.1153694959635	086.28002220192	0.0543	+09.11532907563	0.0468	3336094033032291968	7.0192	0.0581	-16.918	0.109	-9.388	0.096	0	4.2428e+04	1.8552e+01	14.1192	0.0005	1.2478e+04	4.4876e+01	15.1110	0.0039	4.4669e+04	9.4055e+01	13.1369	0.0023	1.9741			3809.79	0.3630	0.1797	0.58	0.064
086.2728702030890	+09.1072260751919	086.27289833726	0.2002	+09.10721501262	0.1807	3336093994376166656	0.1494	0.2192	6.452	0.448	-2.569	0.424	0	7.5398e+02	2.0597e+00	18.4950	0.0030	2.2635e+02	1.1427e+01	19.4645	0.0548	8.5841e+02	7.7371e+00	17.4277	0.0098	2.0368							
086.2999131346352	+09.1169759831237	086.29987729061	0.3605	+09.11694056075	0.3341	3336094136109108992	4.3835	0.4132	-8.220	0.924	-8.227	0.955	0	3.4146e+02	1.6113e+00	19.3550	0.0051	5.0720e+01	5.6611e+00	21.0884	0.1212	5.6205e+02	1.5599e+01	17.8875	0.0301	3.2010							
086.3174217127600	+09.1268706395744	086.31741330266	0.2104	+09.12686253636	0.1883	3336094101751763712	0.3895	0.2414	-1.929	0.447	-1.882	0.378	0	5.9176e+02	2.0401e+00	18.7580	0.0037	1.4532e+02	8.7750e+00	19.9456	0.0656	7.6591e+02	9.7606e+00	17.5515	0.0138	2.3941							
086.3095927605291	+09.1268880612834	086.30961643923	0.8901	+09.12687773571	0.8138	3336094170470143232	-0.5385	1.0672	5.430	2.571	-2.398	2.564	0	1.1048e+02	1.1302e+00	20.5801	0.0111	3.9458e+01	7.7955e+00	21.3611	0.2145	1.8977e+02	9.8530e+00	19.0664	0.0564	2.2947							
086.3202161481603	+09.1212332504303	086.32021614816	0.9100	+09.12123325043	0.7728	3336094101749362688							0	1.9209e+02	2.1025e+00	19.9796	0.0119																
086.3244810043516	+09.1241823985137	086.32448517214	0.1704	+09.12417704206	0.1563	3336094101749361408	0.0688	0.2018	0.956	0.356	-1.244	0.308	0	7.8189e+02	2.0435e+00	18.4555	0.0028	2.5341e+02	1.4131e+01	19.3418	0.0605	8.9312e+02	1.2552e+01	17.3846	0.0153	1.9572							
086.2954430003148	+09.1274800848941	086.29544300031	1.1655	+09.12748008489	1.1110	3336094136110932736							0	9.3007e+01	1.0990e+00	20.7671	0.0128	4.2383e+01	1.2190e+01	21.2834	0.3123	1.3316e+02	9.3128e+00	19.4510	0.0759	1.8324							
086.3198432266947	+09.1229821894291	086.31982120216	1.0681	+09.12300801879	1.0094	3336094101752016256	1.0324	1.2981	-5.051	2.646	5.999	2.720	0	9.9049e+01	1.0596e+00	20.6987	0.0116	5.4125e+01	9.8634e+00	21.0179	0.1979	2.4146e+02	1.3743e+01	18.8048	0.0618	2.2131							
086.3202083580541	+09.1217635784423	086.32021719239	0.0742	+09.12174249493	0.0685	3336094101751763968	1.0794	0.0907	2.026	0.144	-4.897	0.124	0	2.4655e+04	1.6444e+01	14.7086	0.0007	3.2432e+03	2.8187e+01	16.5739	0.0094	3.6025e+04	1.4195e+02	13.3704	0.0043	3.2035			4063.65	2.8760	1.4530	2.34	1.341
086.2872266613871	+09.1228946365796	086.28723401192	0.1280	+09.12292958971	0.1120	3336105882845663872	1.3150	0.1413	1.686	0.278	8.118	0.257	0	1.7702e+03	2.7487e+00	17.5683	0.0017	3.4502e+02	1.1133e+01	19.0068	0.0350	2.3899e+03	6.6256e+00	16.3160	0.0030	2.6908							
086.4872262548004	+09.0234107675434	086.48723769071	0.0799	+09.02340222737	0.0717	3336182264542288768	0.3851	0.0905	2.623	0.165	-1.984	0.130	0	3.3066e+03	3.2784e+00	16.8899	0.0011	1.3029e+03	1.3087e+01	17.5642	0.0109	2.9865e+03	1.6998e+01	16.0740	0.0062	1.4901			4461.70				
086.4639570656108	+09.0085058037239	086.46397484278	0.5208	+09.00849309027	0.5177	3336182234480907776	0.4797	0.6619	4.078	1.188	-2.953	0.932	0	2.0244e+02	1.2850e+00	19.9226	0.0069	5.8120e+01	8.9528e+00	20.9406	0.1672	2.6247e+02	1.1698e+01	18.7142	0.0484	2.2264							
086.4684058368984	+09.0102221298723	086.46841447489	0.7934	+09.01034343078	0.7482	3336182234479967744	4.2542	1.0075	1.981	1.992	28.173	1.647	0	1.0701e+02	1.1309e+00	20.6148	0.0115	8.2387e+01	1.0548e+01	20.5617	0.1390	1.8041e+02	1.4862e+01	19.1213	0.0894	1.4405							
086.4690755806731	+09.0129464439717	086.46909907378	0.1421	+09.01293123095	0.1336	3336182230182548864	0.8084	0.1774	5.389	0.297	-3.533	0.237	0	1.1781e+03	2.1314e+00	18.0104	0.0020	3.9682e+02	1.1255e+01	18.8549	0.0308	1.2238e+03	1.4120e+01	17.0427	0.0125	1.8122							
086.4851409928996	+09.0194242671250	086.48517967971	0.2320	+09.01940480023	0.2065	3336182264542288512	0.7270	0.2559	8.874	0.486	-4.521	0.375	0	6.0318e+02	2.0071e+00	18.7372	0.0036	2.4814e+02	8.5148e+00	19.3646	0.0373	5.7434e+02	1.0735e+01	17.8640	0.0203	1.5006							
086.4520335134435	+09.0275153384174	086.45201871217	0.7202	+09.02750367414	0.6701	3336182509357874048	0.0930	0.8956	-3.395	1.773	-2.709	1.468	0	1.2476e+02	1.4332e+00	20.4482	0.0125	1.5171e+02	5.3802e+01	19.8988	0.3850	1.6837e+02	5.4209e+00	19.1963	0.0350	0.7026							
086.4463277041848	+09.0220626351853	086.44633450482	0.9603	+09.02205782502	0.9297	3336182509357875968	1.4882	1.2093	1.560	2.282	-1.117	1.934	0	8.5963e+01	1.0794e+00	20.8526	0.0136	5.2508e+01	1.4635e+01	21.0508	0.3026	1.1343e+02	8.0594e+00	19.6251	0.0771	1.4257							
086.4616599357189	+09.0231234486035	086.46165993572	1.3132	+09.02312344860	1.1377	3336182440638395776							0	8.1934e+01	1.0120e+00	20.9047	0.0134	2.5578e+01	8.3734e+00	21.8317	0.3554	1.5693e+02	2.4666e+01	19.2726	0.1707	2.5591							
086.4551245206392	+09.0355465845642	086.45511829936	0.1568	+09.03554341317	0.1432	3336182539420197504	0.3034	0.1870	-1.427	0.342	-0.737	0.272	0	9.1287e+02	1.7333e+00	18.2873	0.0021	3.0088e+02	7.6926e+00	19.1554	0.0278	9.4805e+02	9.7303e+00	17.3198	0.0111	1.8356							
086.4675775524761	+09.0388212546229	086.46758645163	0.8700	+09.03882495862	0.8253	3336182543717604992	1.0716	1.1148	2.041	2.108	0.860	1.770	0	1.1371e+02	1.1665e+00	20.5488	0.0111	3.6980e+01	5.2092e+00	21.4315	0.1529	1.3554e+02	5.6084e+00	19.4318	0.0449	1.9997							
086.4662755075151	+09.0219225307841	086.46627907438	0.2172	+09.02191424914	0.1992	3336182436340980480	0.5620	0.2547	0.818	0.463	-1.923	0.364	0	5.7316e+02	1.8224e+00	18.7927	0.0035	2.0249e+02	8.4935e+00	19.5854	0.0455	5.2032e+02	6.4095e+00	17.9713	0.0134	1.6141							
086.4470865526438	+09.0270564288129	086.44708454418	0.1389	+09.02706560796	0.1306	3336182505067701376	0.4630	0.1676	-0.461	0.289	2.132	0.233	0	1.0825e+03	2.1092e+00	18.1023	0.0021	3.9144e+02	6.5162e+00	18.8697	0.0181	1.0765e+03	2.1516e+01	17.1819	0.0217	1.6878							
086.4481778212701	+09.0267230766850	086.44817959402	0.1649	+09.02672651798	0.1554	3336182509358819840	0.4167	0.1992	0.407	0.347	0.799	0.278	0	8.1531e+02	1.9822e+00	18.4101	0.0026	3.0608e+02	1.4022e+01	19.1368	0.0497	8.4823e+02	1.0004e+01	17.4406	0.0128	1.6962							
086.4669244718112	+09.0160467588720	086.46693192158	0.7949	+09.01603929841	0.7291	3336182440638416384	-1.6442	0.9242	1.709	2.181	-1.733	1.749	0	1.2543e+02	1.1725e+00	20.4423	0.0101	4.8531e+01	9.8878e+00	21.1363	0.2212	1.1361e+02	6.8702e+00	19.6234	0.0657	1.5130							
086.4608199936026	+09.0131138366118	086.46082919642	0.0979	+09.01310134547	0.0919	3336182440639337344	0.8216	0.1264	2.111	0.235	-2.901	0.246	0	1.9809e+03	3.2028e+00	17.4462	0.0018	6.8751e+02	9.2629e+00	18.2582	0.0146	1.9280e+03	9.7875e+00	16.5491	0.0055	1.7091							
086.4697531141557	+09.0155152052115	086.46973676008	0.6627	+09.01551594540	0.6017	3336182436340979584	1.5962	0.7753	-3.751	1.486	0.172	1.306	0	2.5615e+02	1.4852e+00	19.6671	0.0063	7.1175e+01	1.2289e+01	20.7206	0.1875	3.5049e+02	7.7044e+00	18.4002	0.0239	2.3204							
086.4692359848679	+09.0264316438447	086.46922718099	0.0718	+09.02640642906	0.0661	3336182474999073280	0.6634	0.0891	-2.019	0.154	-5.856	0.125	0	3.5944e+03	3.8329e+00	16.7993	0.0012	1.2975e+03	1.2134e+01	17.5686	0.0102	3.3661e+03	1.0285e+01	15.9441	0.0033	1.6245			4522.37			1.04	0.410
086.4559843571776	+09.0363937582417	086.45598435718	1.8617	+09.03639375824	3.9826	3336182543717608576							0	7.8695e+01	1.4340e+00	20.9485	0.0198	2.6542e+01	1.3246e+01	21.7915	0.5419	9.1843e+01	1.6745e+01	19.8543	0.1980	1.9372							
086.4531249325302	+09.0359079105250	086.45312493253	3.4829	+09.03590791053	2.4125	3336182543717609216							0	9.4940e+01	1.4066e+00	20.7447	0.0161	5.1718e+01	1.6974e+01	21.0673	0.3563	1.4859e+02	2.0466e+01	19.3319	0.1495	1.7354							
086.4695585430454	+09.0321094022421	086.46955341710	0.1511	+09.03210860227	0.1273	3336182474999072000	0.5428	0.2261	-1.176	0.474	-0.186	0.517	0	1.4369e+03	2.4866e+00	17.7948	0.0019	4.6189e+02	1.0056e+01	18.6900	0.0236	1.4610e+03	1.0424e+01	16.8503	0.0077	1.8397							
086.4625963198705	+09.0119835726469	086.46260707082	0.1222	+09.01197107406	0.1151	3336182436340979200	0.6030	0.1594	2.466	0.293	-2.903	0.308	0	1.5253e+03	2.5384e+00	17.7300	0.0018	5.2906e+02	9.3884e+00	18.5426	0.0193	1.5197e+03	1.2863e+01	16.8075	0.0092	1.7351							
086.4710769528548	+09.0302251329270	086.47106722121	0.5542	+09.03024003782	0.5062	3336182470700719872	0.4317	0.6901	-2.232	1.316	3.462	1.138	0	1.9034e+02	1.2513e+00	19.9895	0.0071	5.8079e+01	8.8537e+00	20.9413	0.1655	2.3875e+02	1.0136e+01	18.8171	0.0461	2.1243							
086.4778703168071	+09.0458290623747	086.47787107637	0.0542	+09.04582096395	0.0499	3336182646797761280	0.4363	0.0676	0.174	0.114	-1.881	0.093	0	5.7526e+03	5.2182e+00	16.2887	0.0010	2.2747e+03	2.0691e+01	16.9591	0.0099	5.2592e+03	1.4476e+01	15.4596	0.0030	1.4995			4409.70				
086.4901328884575	+09.0450344188428	086.49013455378	0.0552	+09.04504061932	0.0508	3336182612438021632	0.5850	0.0674	0.382	0.117	1.440	0.093	0	7.0925e+03	5.4409e+00	16.0614	0.0008	2.5821e+03	1.0226e+01	16.8215	0.0043	6.7381e+03	1.6075e+01	15.1906	0.0026	1.6309			4361.25			1.85	1.116
086.4897165740936	+09.0576864859734	086.48971680629	0.5560	+09.05768499310	0.5186	3336182676859155200	0.7271	0.7102	0.053	1.365	-0.347	1.134	0	1.6685e+02	1.2253e+00	20.1325	0.0080	5.6964e+01	9.3024e+00	20.9624	0.1773	2.0065e+02	5.7291e+00	19.0058	0.0310	1.9566							
086.4908834633276	+09.0547660557054	086.49088537220	0.0823	+09.05475131362	0.0746	3336182676859154560	0.4784	0.1056	0.438	0.190	-3.424	0.173	0	2.8050e+03	2.9738e+00	17.0685	0.0012	1.1107e+03	1.4457e+01	17.7374	0.0141	2.5345e+03	1.1391e+01	16.2522	0.0049	1.4852			4413.00	1.4090	0.7065		
086.4710674696309	+09.0468705960710	086.47107104013	0.2612	+09.04686579087	0.2377	3336182642499414144	-0.2399	0.3225	0.819	0.610	-1.116	0.542	0	4.3752e+02	1.5393e+00	19.0859	0.0038	1.6505e+02	1.3718e+01	19.8074	0.0902	4.4264e+02	8.6280e+00	18.1468	0.0212	1.6606							
086.4770346008084	+09.0414733438143	086.47702323694	0.3517	+09.04146888946	0.3182	3336182642499413504	0.7324	0.4248	-2.607	0.826	-1.035	0.728	0	3.1404e+02	1.4826e+00	19.4459	0.0051	1.7123e+02	2.8671e+01	19.7674	0.1818	3.9377e+02	1.3727e+01	18.2738	0.0378	1.4936							
086.4801175566242	+09.0372695368521	086.48012508988	0.6656	+09.03727100611	0.6002	3336182578077341440	-0.4360	0.8434	1.728	1.718	0.341	1.498	0	1.2775e+02	1.1632e+00	20.4224	0.0099	5.7662e+01	8.6264e+00	20.9492	0.1624	1.3133e+02	7.6567e+00	19.4660	0.0633	1.4831							
086.4829664397859	+09.0394904921657	086.48298715873	1.1551	+09.03947938530	2.0765	3336182578077339776	0.4792	2.6931	4.752	2.474	-2.580	2.161	0	9.7404e+01	1.1122e+00	20.7169	0.0124	4.8502e+01	1.2755e+01	21.1370	0.2855	1.7053e+02	4.2294e+01	19.1824	0.2693	1.9546							
086.4858711267474	+09.0489536144047	086.48587112675	8.9939	+09.04895361440	7.1775	3336182681156550016							0	8.5771e+01	1.4702e+00	20.8550	0.0186	3.9334e+01	1.2039e+01	21.3645	0.3323	1.2673e+02	1.1203e+01	19.5047	0.0960	1.8597							
086.4883693294161	+09.0499562703823	086.48836932942	8.4702	+09.04995627038	7.4406	3336182681156548736							0	8.2042e+01	1.5813e+00	20.9033	0.0209	7.5689e+01	1.0942e+01	20.6538	0.1570	1.2043e+02	1.7886e+01	19.5601	0.1613	1.0937							
086.4926091278101	+09.0496851685080	086.49260990501	1.0332	+09.04968369625	0.9506	3336182612437071104	1.8581	1.3497	0.178	2.190	-0.342	2.033	0	1.0817e+02	1.4495e+00	20.6031	0.0145	5.2757e+01	1.0774e+01	21.0457	0.2217	1.2101e+02	8.6375e+00	19.5549	0.0775	1.4908							
086.4907821571425	+09.0396055428292	086.49078641155	0.2999	+09.03960300364	0.2728	3336182573779936512	0.1671	0.3702	0.976	0.693	-0.590	0.611	0	4.8402e+02	1.7799e+00	18.9762	0.0040	1.4665e+02	8.6930e+00	19.9357	0.0644	5.2614e+02	1.4123e+01	17.9592	0.0291	1.9765							
086.4431951332729	+09.0479265456772	086.44320422327	0.5831	+09.04791876178	0.5252	3336183295337368576	0.0976	0.7268	2.085	1.421	-1.808	1.246	0	1.6803e+02	1.1636e+00	20.1249	0.0075	7.0881e+01	5.6498e+00	20.7251	0.0865	1.8573e+02	7.2679e+00	19.0897	0.0425	1.6354							
086.4217080360623	+09.0447306740287	086.42170803606	2.9586	+09.04473067403	1.7459	3336183333991596928							0	1.0420e+02	1.2255e+00	20.6437	0.0128																
086.4393940988856	+09.0544814715324	086.43939264068	0.6181	+09.05447356719	0.5476	3336183368351328512	1.5477	0.7883	-0.334	1.639	-1.836	1.286	0	1.3841e+02	1.1878e+00	20.3354	0.0093	6.8902e+01	1.2556e+01	20.7558	0.1979	1.9045e+02	1.1326e+01	19.0624	0.0646	1.6934							
086.4510837098361	+09.0375313898676	086.45108622627	0.4492	+09.03752730032	0.4132	3336183295334441984	1.1140	0.5321	0.577	1.006	-0.950	0.777	0	1.9579e+02	1.0089e+00	19.9589	0.0056	8.8177e+01	9.0781e+00	20.4880	0.1118	2.2535e+02	1.0172e+01	18.8798	0.0490	1.6082							
086.4451125992449	+09.0318027888494	086.44512955109	0.6034	+09.03178868499	0.5442	3336183265270863360	0.4940	0.7818	3.888	1.587	-3.276	1.345	0	1.4190e+02	1.1571e+00	20.3084	0.0089	7.1113e+01	1.3326e+01	20.7215	0.2035	1.9220e+02	1.4858e+01	19.0526	0.0839	1.6690							
086.4380288980545	+09.0341002707925	086.43803093041	0.0814	+09.03410517632	0.0774	3336183265273058048	0.0208	0.1022	0.466	0.174	1.139	0.158	0	2.7247e+03	3.1422e+00	17.1001	0.0013	8.5849e+02	1.5166e+01	18.0170	0.0192	2.8368e+03	1.2886e+01	16.1299	0.0049	1.8872							
086.4460933760061	+09.0458583249932	086.44606086568	0.0646	+09.04588961556	0.0593	3336183299632794240	0.8954	0.0792	-7.457	0.139	7.267	0.110	0	5.4294e+03	7.7322e+00	16.3515	0.0015	1.4321e+03	1.5028e+01	17.4614	0.0114	6.2574e+03	2.7084e+01	15.2709	0.0047	2.1905			3548.00	2.8740	1.4877	2.07	0.611
086.4265739822442	+09.0404358379587	086.42657445230	0.1514	+09.04040867981	0.1471	3336183329694180736	1.9908	0.1831	0.108	0.314	-6.308	0.259	0	3.2964e+03	4.5276e+00	16.8933	0.0015	8.6357e+02	1.2464e+01	18.0106	0.0157	3.8406e+03	1.0525e+01	15.8009	0.0030	2.2097			4109.08				
086.4695368287066	+09.0552604551022	086.46953329279	0.4205	+09.05524768499	0.3827	3336183398413660416	-1.3954	0.5311	-0.811	1.015	-2.966	0.895	0	2.2403e+02	1.2583e+00	19.8126	0.0061	9.3217e+01	7.9887e+00	20.4277	0.0930	2.6598e+02	1.0484e+01	18.6998	0.0428	1.7279							
086.4540914509390	+09.0600185908299	086.45408974616	0.3277	+09.06002571509	0.2989	3336183467133138176	0.5965	0.3996	-0.391	0.759	1.655	0.677	0	3.8623e+02	1.8008e+00	19.2212	0.0051	1.4408e+02	1.1544e+01	19.9549	0.0870	4.2750e+02	1.2037e+01	18.1846	0.0306	1.7703							
